RecordID,RowID,TechnicalBaselinePrediction_C,ConditionalFullPipelinePrediction_C,OfficialOOFPrediction_C,ReproducedPrediction_C,ReproducedAdditivityDifference_C,ConditionalVsOfficialDifference_C
TEMP_R000238,238,38.6834308262159,38.6290825243297,38.69754078338727,38.6290825243297,0.0,-0.06845825905757152
TEMP_R000239,239,38.6831453230877,38.9009334100656,38.89984576716628,38.9009334100656,0.0,0.0010876428993142895
TEMP_R000240,240,38.6832782500729,38.901799256709,38.90154570204788,38.901799256709005,7.105427357601002e-15,0.0002535546611142081
TEMP_R000241,241,38.6815844897496,38.6144356966981,38.6165995400884,38.61443569669811,7.105427357601002e-15,-0.0021638433902992915
TEMP_R000242,242,38.2893953969535,38.6187059187001,38.63092618513617,38.6187059187001,0.0,-0.012220266436067106
TEMP_R000243,243,38.3020051624185,39.0901849482925,39.090775141926144,39.0901849482925,0.0,-0.0005901936336414337
TEMP_R000244,244,38.2892723850519,39.0902214528506,39.084915959400085,39.09022145285059,-7.105427357601002e-15,0.0053054934505141205
TEMP_R000245,245,38.2848029926548,39.0109613455065,39.01633377328498,39.0109613455065,0.0,-0.005372427778475242
TEMP_R000246,246,38.3016010556762,38.9892401585148,38.99562288858127,38.98924015851479,-7.105427357601002e-15,-0.006382730066476938
TEMP_R000247,247,38.3054126054722,39.3202050075581,39.26156817857494,39.32020500755811,7.105427357601002e-15,0.05863682898316114
TEMP_R000248,248,38.6856858939603,39.3235891613143,39.32868955822549,39.323589161314295,-7.105427357601002e-15,-0.005100396911188909
TEMP_R000249,249,38.6837958840134,39.8740495500649,39.844398220716926,39.874049550064896,-7.105427357601002e-15,0.02965132934797765
TEMP_R000250,250,38.2855446472318,39.8786683871921,39.88540188114656,39.87866838719209,-7.105427357601002e-15,-0.006733493954456549
TEMP_R000251,251,38.6832296525794,39.391963929753,39.37789582368849,39.391963929753,0.0,0.01406810606450648
TEMP_R000252,252,38.2850507579826,39.4049299910981,39.40616526785639,39.4049299910981,0.0,-0.0012352767582868296
TEMP_R000253,253,38.6817948969578,39.3246316595421,39.32803299546987,39.32463165954209,-7.105427357601002e-15,-0.0034013359277693667
TEMP_R000254,254,38.6836974082014,39.3017614069735,39.29780490028531,39.3017614069735,0.0,0.003956506688190586
TEMP_R000272,272,38.2872344063096,38.3607322824219,38.34284512367657,38.3607322824219,0.0,0.017887158745331533
TEMP_R000273,273,38.6837883632728,38.3080552032445,38.30126124008885,38.3080552032445,0.0,0.006793963155651284
TEMP_R000274,274,38.6827680014494,38.3862298601554,38.37340950127074,38.3862298601554,0.0,0.012820358884660266
TEMP_R000275,275,38.6818454470174,38.3576978637756,38.35125247021328,38.3576978637756,0.0,0.006445393562316326
TEMP_R000276,276,38.2843798712376,38.3039104402258,38.290709598735,38.3039104402258,0.0,0.01320084149080003
TEMP_R000277,277,38.3049494314172,38.7109948509766,38.71041188696139,38.7109948509766,0.0,0.0005829640152086313
TEMP_R000278,278,38.6829858799748,38.2704103145628,38.25977929062047,38.2704103145628,0.0,0.010631023942330842
TEMP_R000279,279,38.3024278670477,38.6728970601485,38.67986154183901,38.6728970601485,0.0,-0.006964481690509672
TEMP_R000280,280,38.2891249283324,38.6264008289547,38.48287424577914,38.6264008289547,0.0,0.14352658317555722
TEMP_R000281,281,38.6558692469305,38.9006874564918,38.89069078416496,38.9006874564918,0.0,0.009996672326842315
TEMP_R000282,282,38.2794474406807,38.8056575597383,38.81047360496613,38.8056575597383,0.0,-0.0048160452278267485
TEMP_R000283,283,38.2807596567029,38.68623765396,38.68651272687994,38.68623765396,0.0,-0.0002750729199405555
TEMP_R000284,284,38.2793571236945,38.5066900202793,38.49839354005401,38.506690020279294,-7.105427357601002e-15,0.008296480225290281
TEMP_R000285,285,38.2800805071171,38.4775659810305,38.47592448514436,38.4775659810305,0.0,0.0016414958861403761
TEMP_R000286,286,38.6902155706509,38.3733912586226,38.37324137766888,38.37339125862259,-7.105427357601002e-15,0.00014988095371393229
TEMP_R000287,287,38.6561664013892,38.4659310676886,38.43576926712867,38.4659310676886,0.0,0.030161800559930896
TEMP_R000288,288,38.2798693312951,38.2804225678608,38.23250111821135,38.2804225678608,0.0,0.047921449649450665
TEMP_R000289,289,38.2790507033866,38.4801854494265,38.47986164531381,38.48018544942651,7.105427357601002e-15,0.0003238041126891744
TEMP_R000290,290,38.2822767906794,38.9932235180442,38.99269762454037,38.9932235180442,0.0,0.0005258935038341406
TEMP_R000291,291,38.6934917725452,38.5176495635785,38.516998023100406,38.517649563578495,-7.105427357601002e-15,0.0006515404780955691
TEMP_R000292,292,38.2800137355305,37.9692620861263,37.96729351055877,37.9692620861263,0.0,0.001968575567531161
TEMP_R000293,293,38.6558402414936,38.3711845670353,38.3935744759872,38.3711845670353,0.0,-0.02238990895190085
TEMP_R000294,294,38.27979196237,39.5241626402732,39.524232016843,39.5241626402732,0.0,-6.937656980454676e-05
TEMP_R000295,295,38.6585466222743,39.1182693498074,39.1215139474152,39.1182693498074,0.0,-0.003244597607803712
TEMP_R000296,296,38.6581306908318,38.6164311708819,38.63022449954759,38.61643117088191,7.105427357601002e-15,-0.013793328665684612
TEMP_R000297,297,38.6905425574389,39.307023372112,39.30587288615297,39.307023372112,0.0,0.001150485959030334
TEMP_R000298,298,38.2793011158023,39.2083051540371,39.209834082966495,39.2083051540371,0.0,-0.001528928929396045
TEMP_R000299,299,38.2800678496708,38.7899331498537,38.79083533429164,38.78993314985371,7.105427357601002e-15,-0.0009021844379404342
TEMP_R000300,300,38.6901922144518,39.0080477263311,39.00955487258534,39.00804772633109,-7.105427357601002e-15,-0.0015071462542408653
TEMP_R000301,301,38.2790350526106,38.8889241400666,38.889916153117774,38.88892414006659,-7.105427357601002e-15,-0.0009920130511744674
TEMP_R000302,302,38.2824113538581,40.0436131541606,40.04714825270504,40.0436131541606,0.0,-0.0035350985444395633
TEMP_R000303,303,38.2817103931189,39.7286905503758,39.71564299426979,39.728690550375795,-7.105427357601002e-15,0.013047556106009495
TEMP_R000304,304,38.2811003354738,39.6049236221779,39.60129967651978,39.6049236221779,0.0,0.0036239456581199647
TEMP_R000305,305,38.2805069290121,39.1954370662912,39.20195856503849,39.1954370662912,0.0,-0.006521498747289911
TEMP_R000306,306,38.2795290423313,38.0597566538674,38.05852709957604,38.059756653867396,-7.105427357601002e-15,0.0012295542913633994
TEMP_R000307,307,38.2798435264419,38.1105306371928,38.12116832890243,38.1105306371928,0.0,-0.010637691709625585
TEMP_R000308,308,38.6926459530505,37.9647119759036,37.96543302523595,37.9647119759036,0.0,-0.0007210493323555056
TEMP_R000309,309,38.2796512302291,38.1757289344715,38.17327926904043,38.1757289344715,0.0,0.0024496654310723898
TEMP_R000310,310,38.2800766461403,38.0714467587864,38.06980713750978,38.0714467587864,0.0,0.0016396212766238705
TEMP_R000311,311,38.2793313188413,38.7301339529935,38.72936381458528,38.73013395299349,-7.105427357601002e-15,0.0007701384082210438
TEMP_R000312,312,38.6557234027273,38.4244794048703,38.43271189619757,38.4244794048703,0.0,-0.008232491327269997
TEMP_R000313,313,38.6561497585095,38.4197560036102,38.42263660576408,38.4197560036102,0.0,-0.002880602153879863
TEMP_R000314,314,38.2836066791998,38.5011809368931,38.50079476044965,38.5011809368931,0.0,0.00038617644344896007
TEMP_R000315,315,38.2809846416107,38.3780007767665,38.3773480183628,38.37800077676649,-7.105427357601002e-15,0.0006527584036959411
TEMP_R000316,316,38.2805163803487,38.3805372571565,38.380012420282085,38.3805372571565,0.0,0.0005248368744119603
TEMP_R000317,317,38.6912247544074,38.893207940922,38.88797477881293,38.893207940922,0.0,0.005233162109064438
TEMP_R000318,318,38.2802525278837,37.9810307659578,37.980210487785946,37.9810307659578,0.0,0.00082027817185093
TEMP_R000319,319,38.281358204142,38.8950646539908,38.89584126931458,38.8950646539908,0.0,-0.0007766153237795947
TEMP_R000320,320,38.6912616983493,39.1980109690008,39.19171749459121,39.1980109690008,0.0,0.006293474409588384
TEMP_R000321,321,38.2806968720659,38.2730152275958,38.27257433886266,38.2730152275958,0.0,0.0004408887331379674
TEMP_R000322,322,38.2794087334009,37.9781452966497,37.98417758261223,37.9781452966497,0.0,-0.006032285962533024
TEMP_R000323,323,38.6562662586678,38.0302808823338,38.05213642433911,38.0302808823338,0.0,-0.021855542005312145
TEMP_R000324,324,38.2793184164147,38.1805830388601,38.18076381245015,38.1805830388601,0.0,-0.00018077359005275184
TEMP_R000325,325,38.6557067598475,38.0334353269111,38.06549884231245,38.0334353269111,0.0,-0.03206351540134733
TEMP_R000326,326,38.6901021342625,38.3702918575782,38.36782307507178,38.3702918575782,0.0,0.0024687825064191316
TEMP_R000327,327,38.6561331156297,38.2578097897376,38.274274451627925,38.2578097897376,0.0,-0.016464661890324805
TEMP_R000328,328,38.2819351740173,38.1736314314464,38.17232076446078,38.1736314314464,0.0,0.0013106669856242092
TEMP_R000329,329,38.2809553538655,38.2685836538983,38.26785564201067,38.2685836538983,0.0,0.0007280118876238362
TEMP_R000330,330,38.6928914266249,38.2817748586928,38.27462255378963,38.2817748586928,0.0,0.007152304903172535
TEMP_R000331,331,38.2802056925495,38.061787711205,38.06017279849919,38.06178771120501,7.105427357601002e-15,0.0016149127058113777
TEMP_R000332,332,38.2799798616081,38.8957446446472,38.89461124790133,38.895744644647195,-7.105427357601002e-15,0.0011333967458710958
TEMP_R000333,333,38.6559617993665,41.022915219539,40.959036066840326,41.022915219539,0.0,0.06387915269867506
TEMP_R000334,334,38.2810832512314,38.6845547947466,38.68488889921582,38.6845547947466,0.0,-0.0003341044692177775
TEMP_R000335,335,38.692718043885,38.3276124967068,38.32681701642201,38.32761249670679,-7.105427357601002e-15,0.0007954802847862652
TEMP_R000336,336,38.6897914377315,38.5868507422214,38.59115904768908,38.58685074222141,7.105427357601002e-15,-0.00430830546768135
TEMP_R000337,337,38.2800453445884,38.5865206759456,38.58246683125015,38.5865206759456,0.0,0.004053844695448561
TEMP_R000338,338,38.2792022945752,38.5927612800023,38.60340750965108,38.59276128000229,-7.105427357601002e-15,-0.010646229648777705
TEMP_R000339,339,38.6561164727499,38.4952338191162,38.50742583457446,38.495233819116194,-7.105427357601002e-15,-0.012192015458261096
TEMP_R000340,340,38.2790990751624,38.5177871474551,38.523948319271625,38.5177871474551,0.0,-0.006161171816522426
TEMP_R000341,341,38.281905886272,39.1038916540217,39.10516981174921,39.1038916540217,0.0,-0.0012781577275049472
TEMP_R000342,342,38.2813077954999,39.0968589136526,39.09459821852908,39.0968589136526,0.0,0.0022606951235246697
TEMP_R000343,343,38.2800672440872,38.1833091283934,38.1889187242713,38.1833091283934,0.0,-0.00560959587790677
TEMP_R000351,351,38.2794411790956,38.8889241400666,38.889916153117774,38.88892414006659,-7.105427357601002e-15,-0.0009920130511744674
TEMP_R000352,352,38.690697428235,39.2148321567948,39.20946587134584,39.2148321567948,0.0,0.005366285448957342
TEMP_R000353,353,38.6560048600893,38.092116234437,38.11841766630347,38.092116234437,0.0,-0.026301431866471603
TEMP_R000354,354,38.6562329729083,38.3953972780227,38.33625037111435,38.3953972780227,0.0,0.0591469069083459
TEMP_R000355,355,38.6896107789691,38.2748078688619,38.27450824959177,38.274807868861906,7.105427357601002e-15,0.00029961927013033574
TEMP_R000356,356,38.2790861727358,38.6628690511386,38.65854442693984,38.6628690511386,0.0,0.004324624198758897
TEMP_R000357,357,38.283340390001,39.2395799973662,39.24375386340631,39.23957999736621,7.105427357601002e-15,-0.004173866040112273
TEMP_R000358,358,38.2808095637593,38.5998088037738,38.60573338399938,38.5998088037738,0.0,-0.0059245802255816216
TEMP_R000359,359,38.2796020795939,38.7906511539754,38.79117699809723,38.790651153975396,-7.105427357601002e-15,-0.000525844121824548
TEMP_R000360,360,38.6907297675766,38.0676837684386,38.06743280277322,38.06768376843859,-7.105427357601002e-15,0.00025096566537996523
TEMP_R000361,361,38.6934169760909,38.2728516543214,38.27609220724379,38.2728516543214,0.0,-0.003240552922392226
TEMP_R000362,362,38.6559285136069,38.1872009142426,38.225866440989336,38.1872009142426,0.0,-0.03866552674673329
TEMP_R000363,363,38.2801549000202,38.0714467587864,38.06980713750978,38.0714467587864,0.0,0.0016396212766238705
TEMP_R000364,364,38.6558120134486,38.3918745115342,38.3294893755978,38.39187451153419,-7.105427357601002e-15,0.062385135936395386
TEMP_R000365,365,38.6562163300285,38.7384429360971,38.78028804306823,38.7384429360971,0.0,-0.041845106971130974
TEMP_R000366,366,38.2792926115615,38.6572583385733,38.6468037194536,38.65725833857331,7.105427357601002e-15,0.010454619119698805
TEMP_R000367,367,38.2790976557146,38.9911088127267,38.99242978006878,38.9911088127267,0.0,-0.001320967342081758
TEMP_R000368,368,38.2790732703092,39.4180019112714,39.39803492485255,39.4180019112714,0.0,0.019966986418850752
TEMP_R000369,369,38.2799584575233,37.9742531281968,37.97607708847266,37.9742531281968,0.0,-0.0018239602758569617
TEMP_R000370,370,38.2831573623636,38.2962836494849,38.29605325079647,38.2962836494849,0.0,0.00023039868843000022
TEMP_R000371,371,38.280704382415,38.1641701538828,38.163191370793385,38.1641701538828,0.0,0.000978783089415458
TEMP_R000372,372,38.2804712141604,38.1787799086503,38.17774085906558,38.1787799086503,0.0,0.0010390495847190095
TEMP_R000373,373,38.6910724507672,38.4746291734193,38.47194579569762,38.4746291734193,0.0,0.002683377721680813
TEMP_R000374,374,38.2801600183824,38.473223552578,38.48090146696415,38.473223552578,0.0,-0.007677914386150064
TEMP_R000375,375,38.2812647582691,38.407993115133,38.40333784048292,38.407993115133,0.0,0.004655274650083641
TEMP_R000376,376,38.2798877235101,37.955343153852,37.95386282835875,37.955343153852,0.0,0.001480325493247392
TEMP_R000377,377,38.6557953705688,38.0949164949208,38.11328914670532,38.0949164949208,0.0,-0.018372651784517302
TEMP_R000378,378,38.6916742831611,38.1576755015784,38.15502706467167,38.1576755015784,0.0,0.002648436906731888
TEMP_R000379,379,38.6557899742463,37.5708565947698,37.60472577294495,37.57085659476981,7.105427357601002e-15,-0.033869178175152115
TEMP_R000380,380,38.280034402201,38.0697104887735,38.06743301941092,38.0697104887735,0.0,0.0022774693625819964
TEMP_R000381,381,38.2790820049386,37.9692620861263,37.96729351055877,37.96926208612629,-7.105427357601002e-15,0.001968575567531161
TEMP_R000382,382,38.2797930590283,37.9773392286358,37.97522359342937,37.9773392286358,0.0,0.0021156352064295447
TEMP_R000383,383,38.2812044818006,39.3189058159646,39.23244428621325,39.3189058159646,0.0,0.08646152975134669
TEMP_R000384,384,38.2805841296311,39.1860117269351,39.18244279005759,39.18601172693509,-7.105427357601002e-15,0.003568936877506701
TEMP_R000385,385,38.6922392348684,38.7961740358589,38.79603007175013,38.7961740358589,0.0,0.00014396410876571508
TEMP_R000386,386,38.6559272578044,38.4517796132577,38.471779294233016,38.45177961325769,-7.105427357601002e-15,-0.019999680975317347
TEMP_R000387,387,38.6557502776193,38.4008243631382,38.41691833397758,38.4008243631382,0.0,-0.016093970839378358
TEMP_R000388,388,38.6933702636926,38.4399520388509,38.44845996116564,38.4399520388509,0.0,-0.008507922314741734
TEMP_R000389,389,38.6558952278474,39.3259472735585,39.32541417124621,39.325947273558505,7.105427357601002e-15,0.000533102312289202
TEMP_R000390,390,38.2799659332913,39.1840999949222,39.185784511779225,39.18409999492219,-7.105427357601002e-15,-0.001684516857025642
TEMP_R000391,391,38.6904257764432,39.0091841010217,39.01032888260867,39.0091841010217,0.0,-0.0011447815869658484
TEMP_R000392,392,38.2796909134576,38.5379863647431,38.54189567922226,38.5379863647431,0.0,-0.00390931447915932
TEMP_R000393,393,38.6902389268501,38.9038888457784,38.90586647125911,38.9038888457784,0.0,-0.0019776254807126747
TEMP_R000394,394,38.2790663541626,38.5818241539446,38.58184845566265,38.5818241539446,0.0,-2.4301718049457577e-05
TEMP_R000395,395,38.2796883334522,39.0805196027101,39.08190499360579,39.0805196027101,0.0,-0.0013853908956917849
TEMP_R000396,396,38.6556201194743,38.9750836690884,38.969016471239385,38.9750836690884,0.0,0.006067197849013439
TEMP_R000397,397,38.2811751940554,39.3189058159646,39.23244428621325,39.3189058159646,0.0,0.08646152975134669
TEMP_R000398,398,38.2806458069245,39.9391996541451,39.94248398148775,39.9391996541451,0.0,-0.0032843273426479414
TEMP_R000399,399,38.2802960249261,39.4130918507387,39.41163283530069,39.413091850738695,-7.105427357601002e-15,0.0014590154380087483
TEMP_R000400,400,38.2800927770788,39.3068150833685,39.30665837155076,39.3068150833685,0.0,0.00015671181773768694
TEMP_R000997,997,38.8794665769247,39.9379957367846,39.96627860164304,39.9379957367846,0.0,-0.028282864858439893
TEMP_R000998,998,38.6672883716033,39.1322479029451,39.1310975158856,39.13224790294511,7.105427357601002e-15,0.0011503870595035437
TEMP_R000999,999,38.7277903521199,39.1525632375098,39.152327632486696,39.1525632375098,0.0,0.00023560502310715492
TEMP_R001000,1000,38.724437647542,38.9593878916045,38.94287745910246,38.9593878916045,0.0,0.016510432502037986
TEMP_R001001,1001,38.7626789346535,39.373179489533,39.37482574925584,39.373179489533,0.0,-0.0016462597228397158
TEMP_R001002,1002,38.8918540333243,39.4743927796299,39.46928712306741,39.4743927796299,0.0,0.005105656562491845
TEMP_R001003,1003,38.8214432546912,39.3926436099462,39.37191002543787,39.392643609946205,7.105427357601002e-15,0.02073358450832785
TEMP_R001004,1004,38.795877774026,39.3541412898206,39.3517712866371,39.3541412898206,0.0,0.0023700031835005575
TEMP_R001005,1005,38.7751481938496,39.428142422598,39.42408752443916,39.428142422598,0.0,0.0040548981588415245
TEMP_R001006,1006,38.8797826341901,39.8267783681008,39.866541240128186,39.826778368100804,7.105427357601002e-15,-0.039762872027388596
TEMP_R001007,1007,38.8918164517689,39.5601393341694,39.59043153847233,39.5601393341694,0.0,-0.030292204302931225
TEMP_R001008,1008,38.8565519037492,39.2524079287506,39.248344392211024,39.2524079287506,0.0,0.004063536539575807
TEMP_R001009,1009,38.9469247819067,39.9326237785682,39.924354054424114,39.9326237785682,0.0,0.008269724144085444
TEMP_R001010,1010,38.7655104087249,39.3990369536949,39.393338099869005,39.3990369536949,0.0,0.005698853825897743
TEMP_R001011,1011,38.9467598330731,39.9343942073412,39.93282528933411,39.9343942073412,0.0,0.001568918007087916
TEMP_R001012,1012,38.8650883131166,39.5327214363578,39.538760706236445,39.53272143635779,-7.105427357601002e-15,-0.006039269878648668
TEMP_R001013,1013,38.8783312053711,39.650671309368,39.783918498462654,39.65067130936801,7.105427357601002e-15,-0.1332471890946536
TEMP_R001014,1014,38.7303337864403,38.9707957366687,38.94113970587117,38.9707957366687,0.0,0.029656030797525545
TEMP_R001015,1015,38.6554473476306,39.0687606891926,39.09009853190078,39.0687606891926,0.0,-0.021337842708177845
TEMP_R001016,1016,38.7210006089719,38.7674761661732,38.75999801259629,38.7674761661732,0.0,0.00747815357691195
TEMP_R001017,1017,38.7481394149525,39.1998843137093,39.20416897490939,39.1998843137093,0.0,-0.004284661200095741
TEMP_R001018,1018,38.7475536030701,39.1702886254674,39.17979553025526,39.17028862546741,7.105427357601002e-15,-0.009506904787862425
TEMP_R001019,1019,38.7961004480418,39.1721042435231,39.1789364049349,39.172104243523094,-7.105427357601002e-15,-0.006832161411800541
TEMP_R001020,1020,38.786917474147,40.0284113502319,40.02848549399892,40.028411350231906,7.105427357601002e-15,-7.414376702286063e-05
TEMP_R001021,1021,38.8743667587698,39.2204911818784,39.23475692909464,39.2204911818784,0.0,-0.014265747216235525
TEMP_R001022,1022,38.9464349377347,39.6415764078876,39.63960007741951,39.6415764078876,0.0,0.0019763304680893157
TEMP_R001023,1023,38.8332304306526,39.4959318244327,39.49880250971779,39.4959318244327,0.0,-0.0028706852850888254
TEMP_R001024,1024,38.7653854309704,40.0891003777962,40.112307406822346,40.0891003777962,0.0,-0.02320702902614613
TEMP_R001025,1025,39.0212248684488,39.6293292793329,39.63363744346678,39.62932927933289,-7.105427357601002e-15,-0.004308164133881576
TEMP_R001026,1026,38.7873049945216,40.0967470001633,40.10636919998353,40.0967470001633,0.0,-0.009622199820235267
TEMP_R001027,1027,38.8784018008756,39.5970934691588,39.62325105290765,39.59709346915879,-7.105427357601002e-15,-0.026157583748847912
TEMP_R001028,1028,38.8566651824596,40.1728310949293,40.19049237131971,40.1728310949293,0.0,-0.01766127639041315
TEMP_R001029,1029,38.8777108003253,40.4634070533239,40.49618745626638,40.4634070533239,0.0,-0.032780402942478304
TEMP_R001030,1030,38.7628567541197,39.3869283275854,39.37655080110809,39.38692832758541,7.105427357601002e-15,0.010377526477313381
TEMP_R001031,1031,38.6693104639776,39.4179510206995,39.43873538040184,39.41795102069949,-7.105427357601002e-15,-0.020784359702339827
TEMP_R001032,1032,38.7462021975355,39.3580454484498,39.38443052778362,39.35804544844979,-7.105427357601002e-15,-0.026385079333820727
TEMP_R001033,1033,38.7875179994412,39.5238750690065,39.5054427290806,39.52387506900649,-7.105427357601002e-15,0.01843233992590143
TEMP_R001034,1034,39.0202333217572,40.4183330743578,40.43183040766531,40.4183330743578,0.0,-0.01349733330751235
TEMP_R001035,1035,38.8725805361703,39.589537683642,39.59114751669694,39.58953768364201,7.105427357601002e-15,-0.0016098330549425555
TEMP_R001036,1036,39.0102860574395,40.4044259553231,40.39010303927639,40.404425955323106,7.105427357601002e-15,0.014322916046708656
TEMP_R001037,1037,38.9441158845891,40.4704890818097,40.44384654894706,40.47048908180971,7.105427357601002e-15,0.026642532862645396
TEMP_R001038,1038,39.0197935345753,40.3895504449385,40.39397003761839,40.3895504449385,0.0,-0.004419592679887785
TEMP_R001039,1039,38.7590131612049,39.0128572109812,39.00411412107138,39.0128572109812,0.0,0.008743089909820867
TEMP_R001040,1040,38.6533869431415,39.089888820364,39.09309252144608,39.089888820364,0.0,-0.0032037010820786804
TEMP_R001041,1041,38.7636871328307,39.1044785168204,39.11212365244342,39.1044785168204,0.0,-0.00764513562302227
TEMP_R001042,1042,38.6644958054774,39.308057425274,39.31611020989677,39.308057425274,0.0,-0.008052784622769593
TEMP_R001043,1043,38.8308762100319,39.5185943470044,39.51527383920829,39.51859434700441,7.105427357601002e-15,0.0033205077961113716
TEMP_R001044,1044,38.7646328070902,39.8429231803792,39.85675924961696,39.8429231803792,0.0,-0.0138360692377546
TEMP_R001045,1045,38.8917080628764,39.4720297999988,39.486176547762696,39.4720297999988,0.0,-0.014146747763895462
TEMP_R001046,1046,38.8563253463285,39.5207049847943,39.519060106094926,39.5207049847943,0.0,0.0016448786993734643
TEMP_R001047,1047,38.8562687069733,39.4806047363225,39.46290877341728,39.480604736322505,7.105427357601002e-15,0.017695962905214913
TEMP_R001048,1048,38.8310060143755,39.5256416490619,39.53209959914663,39.5256416490619,0.0,-0.006457950084730157
TEMP_R001049,1049,38.8776527835495,40.2880657996203,40.33076957618878,40.288065799620306,7.105427357601002e-15,-0.04270377656848012
TEMP_R001050,1050,38.9290936518604,40.2785803075155,40.275595184817455,40.2785803075155,0.0,0.0029851226980426304
TEMP_R001051,1051,39.009931555993,39.5106630124821,39.50198690112813,39.510663012482105,7.105427357601002e-15,0.008676111353970839
TEMP_R001052,1052,38.7229623329996,39.3745658127601,39.35188779674269,39.37456581276011,7.105427357601002e-15,0.022678016017415814
TEMP_R001053,1053,38.7604413574227,38.7082572334146,38.70976086442471,38.7082572334146,0.0,-0.0015036310101095296
TEMP_R001054,1054,38.731885107465,39.0304059448251,39.036279843310936,39.030405944825105,7.105427357601002e-15,-0.0058738984858379695
TEMP_R001055,1055,38.6538784774744,38.7810317120752,38.78614145990987,38.7810317120752,0.0,-0.005109747834673328
TEMP_R001056,1056,38.6666628285048,38.9169513077987,38.91205613618936,38.9169513077987,0.0,0.00489517160933417
TEMP_R001057,1057,38.8660429141423,38.7739283647849,38.770959122892506,38.7739283647849,0.0,0.0029692418923943364
TEMP_R001058,1058,38.7752725259182,39.6133836476224,39.60349480029495,39.61338364762239,-7.105427357601002e-15,0.00988884732744566
TEMP_R001059,1059,38.9432652669388,39.6888270301726,39.686931958530494,39.688827030172604,7.105427357601002e-15,0.0018950716421031188
TEMP_R001060,1060,38.8216733184797,38.7978906444332,38.79995639723368,38.7978906444332,0.0,-0.0020657528004761616
TEMP_R001061,1061,39.0196474001799,39.7522599661951,39.75990109041437,39.75225996619509,-7.105427357601002e-15,-0.007641124219269102
TEMP_R001062,1062,38.7963398738409,39.09148063694,39.11396978895426,39.09148063694,0.0,-0.02248915201425916
TEMP_R001063,1063,38.8771830420443,39.701526963003,39.696370106739344,39.701526963003005,7.105427357601002e-15,0.005156856263653253
TEMP_R001064,1064,39.0099670061377,39.501495353405,39.50415322125298,39.501495353405,0.0,-0.0026578678479793894
TEMP_R001065,1065,38.8764801152714,39.1170560642217,39.21143250525115,39.11705606422169,-7.105427357601002e-15,-0.09437644102945342
TEMP_R001066,1066,38.7467885921895,38.2837385876035,38.300985106595824,38.28373858760351,7.105427357601002e-15,-0.01724651899232299
TEMP_R001067,1067,38.7205643522789,38.2979960323497,38.304608739511465,38.29799603234971,7.105427357601002e-15,-0.00661270716176432
TEMP_R001068,1068,38.7637582514151,38.3670383085706,38.34848631453329,38.36703830857059,-7.105427357601002e-15,0.018551994037309782
TEMP_R001069,1069,38.6674704094525,38.7189956883016,38.717103818237625,38.7189956883016,0.0,0.0018918700639716235
TEMP_R001070,1070,38.7218868781152,38.713587467124,38.70916991696783,38.713587467124,0.0,0.004417550156169625
TEMP_R001071,1071,38.76375133432,38.3707207199905,38.35583464692724,38.37072071999051,7.105427357601002e-15,0.014886073063259175
TEMP_R001072,1072,38.7600169449125,38.2988562786927,38.29505553865382,38.2988562786927,0.0,0.003800740038883532
TEMP_R001073,1073,38.6650959214408,38.786200832867,38.77852378146013,38.78620083286701,7.105427357601002e-15,0.0076770514068726925
TEMP_R001074,1074,38.7750964162417,39.3373392016098,39.31882030234473,39.3373392016098,0.0,0.018518899265068
TEMP_R001075,1075,38.7873419544768,38.6216524626222,38.62042611221817,38.6216524626222,0.0,0.0012263504040319617
TEMP_R001076,1076,38.8926259128408,39.6288342917928,39.597516391302406,39.6288342917928,0.0,0.03131790049039296
TEMP_R001077,1077,38.7756565232069,39.3035493344831,39.28409649597717,39.3035493344831,0.0,0.019452838505934267
TEMP_R001078,1078,38.8323195681095,39.2816677691705,39.24811100645142,39.2816677691705,0.0,0.03355676271907981
TEMP_R001079,1079,38.8217523387404,38.6138658498953,38.60603866212211,38.6138658498953,0.0,0.007827187773187916
TEMP_R001080,1080,38.857389796775,38.8457937281652,38.87230367202084,38.8457937281652,0.0,-0.026509943855643314
TEMP_R001081,1081,39.0188305227873,39.2028733754852,39.209414028108135,39.2028733754852,0.0,-0.006540652622938126
TEMP_R001082,1082,38.9280226286989,39.0126345115365,39.01260297425459,39.0126345115365,0.0,3.153728190596894e-05
TEMP_R001083,1083,39.0092178548878,39.1661712264564,39.16586777012158,39.1661712264564,0.0,0.0003034563348194297
TEMP_R001084,1084,38.7219008626272,39.0877009224055,39.06423078313307,39.0877009224055,0.0,0.023470139272433244
TEMP_R001085,1085,38.653611643643,39.6112251728686,39.63202996753157,39.6112251728686,0.0,-0.020804794662971915
TEMP_R001086,1086,38.6677830557418,39.1071552467806,39.10695562053033,39.1071552467806,0.0,0.0001996262502714785
TEMP_R001087,1087,38.6544088154643,39.6116069379554,39.60406554014168,39.6116069379554,0.0,0.007541397813717765
TEMP_R001088,1088,38.665485759148,38.9311114544257,38.91914238355077,38.9311114544257,0.0,0.011969070874926047
TEMP_R001089,1089,38.7613811763293,39.8143225596392,39.819232123947565,39.8143225596392,0.0,-0.004909564308363201
TEMP_R001090,1090,38.7223484184074,38.8439426617096,38.84963501432453,38.8439426617096,0.0,-0.005692352614929064
TEMP_R001091,1091,38.65404438695,39.7030531838143,39.72819555764762,39.7030531838143,0.0,-0.025142373833318743
