RecordID,RowID,Seed,TechnicalBaselinePrediction_C,ConditionalFullPipelinePrediction_C,OfficialOOFPrediction_C,ReconstructedPrediction_C,AdditivityDifference_C,ReplayAnchorCorrection_C
MEAS_R000411,411,20260903,38.2042943501813,38.194532125432616,38.194532125432616,38.1945321254326,-1.4210854715202004e-14,-0.0004185521615838
MEAS_R000412,412,20260607,37.9858834879784,38.11691369698181,38.11691369698181,38.11691369698179,-2.1316282072803006e-14,-0.0390216984996954
MEAS_R000413,413,20260607,38.3439759141837,38.11570128403706,38.11570128403706,38.11570128403711,4.973799150320701e-14,-0.0090448555838449
MEAS_R000414,414,20260607,38.0820324926359,38.187762983729705,38.187762983729705,38.187762983729705,0.0,0.0035716917010049
MEAS_R000415,415,20260903,38.2047291037147,39.742958291022624,39.742958291022624,39.7429582910226,-2.1316282072803006e-14,-0.0004763788861765
MEAS_R000416,416,20260811,38.4071162433745,40.457444766874346,40.457444766874346,40.4574447668743,-4.263256414560601e-14,0.0473845839436464
MEAS_R000417,417,20260811,38.1896759907985,40.462698445992885,40.462698445992885,40.46269844599289,7.105427357601002e-15,-0.0061092739293116
MEAS_R000418,418,20260523,38.2272939933088,40.47327240537821,40.47327240537821,40.4732724053782,-1.4210854715202004e-14,-0.0128065316428874
MEAS_R000419,419,20260811,38.4278928678749,39.52135783174498,39.52135783174498,39.521357831745014,3.552713678800501e-14,0.005641861926577
MEAS_R000420,420,20260607,38.0749207992579,39.60264634364791,39.60264634364791,39.602646343647905,-7.105427357601002e-15,-0.0048493641201972
MEAS_R000421,421,20260811,38.4666250979923,39.54081711347908,39.54081711347908,39.5408171134791,2.1316282072803006e-14,-0.0011184975446241
MEAS_R000422,422,20260607,38.0798564425144,39.67574692172576,39.67574692172576,39.675746921725796,3.552713678800501e-14,-0.0058383255751479
MEAS_R000423,423,20260701,38.4409725030958,38.73485302433805,38.73485302433805,38.73485302433811,5.684341886080802e-14,-0.0088671949958509
MEAS_R000424,424,20260523,38.172936891184,38.63162779542884,38.63162779542884,38.6316277954288,-4.263256414560601e-14,-0.0109760387566595
MEAS_R000425,425,20260523,38.1801142591071,38.721431778456974,38.721431778456974,38.721431778457,2.842170943040401e-14,-0.0050959842072231
MEAS_R000426,426,20260811,38.1044763957417,38.714035362000764,38.714035362000764,38.7140353620008,3.552713678800501e-14,-0.0016785266603349
MEAS_R000427,427,20260701,38.4603716545872,38.32403914776832,38.32403914776832,38.32403914776829,-2.842170943040401e-14,-0.004980986322181
MEAS_R000428,428,20260811,38.4676523119078,38.36603780680387,38.36603780680387,38.3660378068039,3.552713678800501e-14,0.0018121827370691
MEAS_R000429,429,20260811,38.4276688701676,38.39987346611426,38.39987346611426,38.3998734661143,4.263256414560601e-14,-0.0035151355733447
MEAS_R000430,430,20260523,38.4526173173104,38.12491677552956,38.12491677552956,38.1249167755296,3.552713678800501e-14,-0.000566014950543
MEAS_R000431,431,20260811,38.0961335583799,38.18128145068849,38.18128145068849,38.18128145068851,2.1316282072803006e-14,0.0006629785942848
MEAS_R000432,432,20260903,38.6404735203809,38.210220081236486,38.210220081236486,38.21022008123651,2.1316282072803006e-14,0.0007626850643873
MEAS_R000433,433,20260811,38.0923150050084,38.09956814164461,38.09956814164461,38.0995681416446,-7.105427357601002e-15,-0.0058170518291902
MEAS_R000434,434,20260607,38.0798228541287,38.120746773809216,38.120746773809216,38.1207467738092,-1.4210854715202004e-14,0.0017883732157173
MEAS_R000435,435,20260903,38.2113757593403,39.56546291095555,39.56546291095555,39.5654629109555,-4.973799150320701e-14,0.0017299509515496
MEAS_R000436,436,20260607,38.1951920056167,40.300305770011136,40.300305770011136,40.30030577001111,-2.842170943040401e-14,-0.0008117104457667
MEAS_R000437,437,20260701,38.5179314450971,40.30226367274688,40.30226367274688,40.30226367274689,7.105427357601002e-15,0.0134746117527769
MEAS_R000438,438,20260811,38.3506786162396,40.3960576955321,40.3960576955321,40.3960576955321,0.0,0.0077151700978035
MEAS_R000439,439,20260903,38.0287352586766,39.00990491053967,39.00990491053967,39.009904910539696,2.842170943040401e-14,-0.0010076368165314
MEAS_R000440,440,20260811,38.4409202514143,39.10278553377986,39.10278553377986,39.1027855337799,4.263256414560601e-14,7.79580202561192e-05
MEAS_R000441,441,20260607,38.1289083677657,38.73059275072066,38.73059275072066,38.73059275072071,4.973799150320701e-14,0.0032291810059632
MEAS_R000442,442,20260607,38.0472637640669,39.10713853140445,39.10713853140445,39.107138531404495,4.263256414560601e-14,0.0016084810460554
MEAS_R000443,443,20260607,38.1938067768376,39.122577945626816,39.122577945626816,39.122577945626794,-2.1316282072803006e-14,0.0031713553034151
MEAS_R000444,444,20260523,38.1127883950127,39.12693036271354,39.12693036271354,39.1269303627135,-3.552713678800501e-14,0.0016026842836467
MEAS_R000445,445,20260701,38.1406976923616,39.07915613695136,39.07915613695136,39.079156136951305,-5.684341886080802e-14,0.0052984068000512
MEAS_R000446,446,20260811,38.1184932837861,37.98613855523151,37.98613855523151,37.9861385552315,-1.4210854715202004e-14,0.0176307030250058
MEAS_R000447,447,20260811,38.148904099549,38.330473296683856,38.330473296683856,38.330473296683905,4.973799150320701e-14,0.0257546593230558
MEAS_R000448,448,20260607,38.3655970308874,38.33374011283751,38.33374011283751,38.3337401128375,-7.105427357601002e-15,-0.0004793606291926
MEAS_R000449,449,20260701,38.0843439561043,38.28043804022599,38.28043804022599,38.280438040226,1.4210854715202004e-14,0.0032892259832877
MEAS_R000450,450,20260607,38.1939684351969,38.62818267115412,38.62818267115412,38.6281826711541,-2.1316282072803006e-14,-0.0046694236841773
MEAS_R000451,451,20260903,38.235195427771,38.65908266595222,38.65908266595222,38.65908266595221,-7.105427357601002e-15,0.0150710591321186
MEAS_R000452,452,20260701,38.4553770714242,38.728651828571046,38.728651828571046,38.728651828571,-4.263256414560601e-14,-0.0235175844144564
MEAS_R000453,453,20260701,38.1538026338037,38.78411707531313,38.78411707531313,38.7841170753131,-2.842170943040401e-14,0.012466647572225
MEAS_R000454,454,20260701,38.1909599898452,38.69431261818576,38.69431261818576,38.6943126181858,3.552713678800501e-14,0.0009042918062576
MEAS_R000455,455,20260523,38.0929966408081,38.68833739370905,38.68833739370905,38.688337393709,-4.973799150320701e-14,-0.0040181664068512
MEAS_R000456,456,20260701,38.1965536780885,38.82201720133478,38.82201720133478,38.8220172013348,2.1316282072803006e-14,0.0049251977394817
MEAS_R000457,457,20260903,38.5225020311363,38.56930277188376,38.56930277188376,38.5693027718838,3.552713678800501e-14,0.0057375476066567
MEAS_R000458,458,20260811,38.1228470247869,39.02061264314517,39.02061264314517,39.0206126431452,2.842170943040401e-14,0.0087838933228638
MEAS_R000459,459,20260903,38.5206454082932,39.39373567726283,39.39373567726283,39.393735677262804,-2.842170943040401e-14,-0.0001213274833702
MEAS_R000460,460,20260903,38.0312804189144,38.790932997788175,38.790932997788175,38.790932997788204,2.842170943040401e-14,0.0001469527616748
MEAS_R000461,461,20260701,38.1049950355502,38.7852170188762,38.7852170188762,38.785217018876196,-7.105427357601002e-15,0.0090518512240933
MEAS_R000462,462,20260607,38.3901314154125,38.75720910224448,38.75720910224448,38.757209102244495,1.4210854715202004e-14,0.0017683316748744
MEAS_R000463,463,20260607,38.0487222733585,38.74544365842894,38.74544365842894,38.7454436584289,-4.263256414560601e-14,0.00904684150224
MEAS_R000464,464,20260701,38.1405311533422,38.76094636630229,38.76094636630229,38.7609463663023,7.105427357601002e-15,-0.0035811501906053
MEAS_R000465,465,20260523,38.1296964261985,39.40938018194648,39.40938018194648,39.409380181946496,1.4210854715202004e-14,-0.0055647551197211
MEAS_R000466,466,20260523,38.4598563533533,39.52406393746455,39.52406393746455,39.524063937464504,-4.263256414560601e-14,-0.0001210910310547
MEAS_R000467,467,20260523,38.136853355078,39.602484665449495,39.602484665449495,39.602484665449495,0.0,-0.0004916254127067
MEAS_R000468,468,20260523,38.1971550567987,39.5156963958658,39.5156963958658,39.51569639586579,-1.4210854715202004e-14,-0.0063668915745012
MEAS_R000469,469,20260811,38.1690345547758,40.22236047766026,40.22236047766026,40.222360477660295,3.552713678800501e-14,0.0304767293640609
MEAS_R000470,470,20260811,38.4764136849497,39.59055708000686,39.59055708000686,39.5905570800069,4.263256414560601e-14,0.0025882038034623
MEAS_R000471,471,20260607,38.0760215764364,38.3252779911731,38.3252779911731,38.3252779911731,0.0,-0.0014234506221981
MEAS_R000472,472,20260811,38.4681505003702,38.32669623380111,38.32669623380111,38.32669623380111,0.0,0.0010032160755102
MEAS_R000473,473,20260701,38.0422878954732,38.31606102243042,38.31606102243042,38.3160610224304,-2.1316282072803006e-14,-9.65375178196837e-06
MEAS_R000474,474,20260607,38.0418184010006,38.19067707524823,38.19067707524823,38.19067707524819,-4.263256414560601e-14,0.0152148503856324
MEAS_R000475,475,20260903,38.4676307507977,38.20045183722284,38.20045183722284,38.2004518372228,-4.263256414560601e-14,0.0155965756213448
MEAS_R000476,476,20260701,38.1216088844319,38.28439655637338,38.28439655637338,38.28439655637341,2.842170943040401e-14,-0.0028136158749205
MEAS_R000477,477,20260903,38.2223579418804,38.21552726378018,38.21552726378018,38.215527263780196,1.4210854715202004e-14,0.0099826440420827
MEAS_R000478,478,20260523,38.2092040663536,38.23593280560741,38.23593280560741,38.235932805607405,-7.105427357601002e-15,0.0045307201577102
MEAS_R000479,479,20260811,38.1620995174178,38.42710968982385,38.42710968982385,38.42710968982391,5.684341886080802e-14,0.0329956195541499
MEAS_R000480,480,20260607,38.098943159961,38.39539879611927,38.39539879611927,38.3953987961193,3.552713678800501e-14,0.0055633890425639
MEAS_R000481,481,20260523,38.1183072283554,38.3974744240924,38.3974744240924,38.397474424092394,-7.105427357601002e-15,0.0040168107036961
MEAS_R000482,482,20260903,38.0295461409551,38.910764445237206,38.910764445237206,38.91076444523719,-1.4210854715202004e-14,-0.0022965951214928
MEAS_R000483,483,20260523,38.1298558252046,38.91648022193691,38.91648022193691,38.916480221936894,-1.4210854715202004e-14,0.0080972256038052
MEAS_R000484,484,20260607,38.2317381795184,39.241073063127,39.241073063127,39.24107306312701,1.4210854715202004e-14,0.0714575196664953
MEAS_R000485,485,20260903,38.5244963074763,38.985284988854914,38.985284988854914,38.98528498885491,-7.105427357601002e-15,0.0031653562788136
MEAS_R000486,486,20260903,38.0373113410505,39.38202028827656,39.38202028827656,39.38202028827659,3.552713678800501e-14,0.0005216496786673
MEAS_R000487,487,20260523,38.2975407189759,39.372495347533786,39.372495347533786,39.37249534753381,2.1316282072803006e-14,0.0040672836623869
MEAS_R000488,488,20260903,38.3903487749767,39.38598698375559,39.38598698375559,39.3859869837556,7.105427357601002e-15,-0.0162281317269048
MEAS_R000489,489,20260701,38.5207173895638,39.38615403807055,39.38615403807055,39.38615403807059,4.263256414560601e-14,0.0042985046172532
MEAS_R000490,490,20260523,38.1841109827554,39.29335495821761,39.29335495821761,39.2933549582176,-1.4210854715202004e-14,-0.0057010360264868
MEAS_R000491,491,20260607,38.2385947825586,39.43266270830609,39.43266270830609,39.4326627083061,7.105427357601002e-15,0.0040955345222926
MEAS_R000492,492,20260607,38.1893008079577,39.42872532644621,39.42872532644621,39.4287253264462,-1.4210854715202004e-14,-0.004741750327085
MEAS_R000493,493,20260811,38.3252758121778,39.408737170824914,39.408737170824914,39.40873717082491,-7.105427357601002e-15,-0.0036064167143834
MEAS_R000494,494,20260811,38.476452233334,38.65451987861657,38.65451987861657,38.6545198786166,2.842170943040401e-14,-0.0001923078818322
MEAS_R000495,495,20260701,38.0644950824095,38.71575823782601,38.71575823782601,38.71575823782601,0.0,-0.0336998144749927
MEAS_R000496,496,20260811,38.115349510528,38.70684028568878,38.70684028568878,38.7068402856888,2.1316282072803006e-14,-7.86549458240415e-05
MEAS_R000497,497,20260523,38.1125374861113,38.66943321313032,38.66943321313032,38.6694332131303,-2.1316282072803006e-14,0.0001045420302219
MEAS_R000498,498,20260523,38.1167985173432,38.68759068265531,38.68759068265531,38.6875906826553,-1.4210854715202004e-14,-0.0023528335688851
MEAS_R000499,499,20260811,38.2499915079743,38.675278245241714,38.675278245241714,38.675278245241714,0.0,-0.0075620298330889
MEAS_R000500,500,20260701,38.0754042184182,38.573792279181376,38.573792279181376,38.5737922791814,2.1316282072803006e-14,0.0092584490164782
MEAS_R000501,501,20260701,38.1900528986437,38.637086797778245,38.637086797778245,38.637086797778196,-4.973799150320701e-14,-0.0040742556596526
MEAS_R000502,502,20260523,38.2089633890728,38.68411747717046,38.68411747717046,38.684117477170496,3.552713678800501e-14,-0.0082800691368376
MEAS_R000503,503,20260811,38.1119676598434,38.6195661221405,38.6195661221405,38.619566122140505,7.105427357601002e-15,-0.0043476646477032
MEAS_R000504,504,20260523,38.2163975827692,38.991240177406986,38.991240177406986,38.99124017740699,7.105427357601002e-15,-0.0104861783148138
MEAS_R000505,505,20260607,38.1020509533418,38.95445944336004,38.95445944336004,38.95445944336,-3.552713678800501e-14,-0.0027914475586641
MEAS_R000506,506,20260811,38.1264213634083,38.6338688707066,38.6338688707066,38.6338688707066,0.0,0.0003490245766002
MEAS_R000507,507,20260607,38.0863810301661,39.83921414107169,39.83921414107169,39.8392141410717,7.105427357601002e-15,0.0421298404104959
MEAS_R000508,508,20260811,38.4791875103902,38.6698909920872,38.6698909920872,38.6698909920872,0.0,-0.0009651792498033
MEAS_R000509,509,20260811,38.1800972198722,40.2753135586174,40.2753135586174,40.275313558617405,7.105427357601002e-15,0.0158658346360951
MEAS_R000510,510,20260903,38.5944833570016,40.20832507514194,40.20832507514194,40.20832507514189,-4.973799150320701e-14,0.0032879779999461
MEAS_R000511,511,20260903,38.2553593448069,40.16062570202484,40.16062570202484,40.160625702024795,-4.263256414560601e-14,-0.0017929063502606
MEAS_R000512,512,20260523,38.285179583124,40.13952941504468,40.13952941504468,40.1395294150447,2.1316282072803006e-14,0.0001426235100794
MEAS_R000513,513,20260607,38.0851066963103,38.32318812939887,38.32318812939887,38.32318812939889,2.1316282072803006e-14,-0.0005704876195267
MEAS_R000514,514,20260607,38.02924637851,38.396853197382256,38.396853197382256,38.3968531973823,4.263256414560601e-14,0.0080499683735553
MEAS_R000515,515,20260903,38.2112454206942,38.31262577621865,38.31262577621865,38.31262577621861,-4.263256414560601e-14,0.0046725227837498
MEAS_R000516,516,20260607,38.0105243304073,38.274716972891646,38.274716972891646,38.274716972891596,-4.973799150320701e-14,-0.0128395187035508
MEAS_R000517,517,20260523,38.4504277280809,38.281265755076106,38.281265755076106,38.281265755076106,0.0,0.0006971668472033
MEAS_R000518,518,20260607,38.1765666034687,40.23029057822883,40.23029057822883,40.230290578228804,-2.842170943040401e-14,0.0318187073561305
MEAS_R000519,519,20260903,38.2887826288674,40.17493479024818,40.17493479024818,40.17493479024821,2.842170943040401e-14,-0.0091838514542175
MEAS_R000520,520,20260607,38.2695230700465,40.23773587657366,40.23773587657366,40.237735876573694,3.552713678800501e-14,0.0035309866275596
